tau_none,tau_split,tau_rest,node_reduction_pct,cost_reduction_pct,none_forced_wrong_pct,true_split_lost_pct,true_rect_lost_pct,rect_off_coverage_pct,rect_off_wrong_pct,label
0.50,0.70,-1.00,49.495838018725536,77.7966492874232,19.278140839496977,1.0150899614840463,27.79128683598813,0.0,0.0,
0.50,0.90,-1.00,49.495838018725536,70.89958817766268,19.278140839496977,1.0150899614840463,27.79128683598813,0.0,0.0,
0.70,0.70,-1.00,39.171876973126395,70.5734586920389,10.986939753948194,0.5780995475113122,14.473227176665063,0.0,0.0,
0.70,0.90,-1.00,39.171876973126395,63.656320852066365,10.986939753948194,0.5780995475113122,14.473227176665063,0.0,0.0,
0.80,0.70,-1.00,31.9780272644726,65.84492024920102,7.3174909893242335,0.32173318458271855,8.654319710294878,0.0,0.0,
0.80,0.90,-1.00,31.9780272644726,58.9044941534166,7.3174909893242335,0.32173318458271855,8.654319710294878,0.0,0.0,
0.90,0.70,-1.00,21.995041251495817,59.34392434238327,3.528982755346878,0.0738970250259877,3.304841205511753,0.0,0.0,
0.90,0.90,-1.00,21.995041251495817,52.34480808578258,3.528982755346878,0.0738970250259877,3.304841205511753,0.0,0.0,
0.95,0.70,-1.00,15.16405888260161,54.401676504007106,1.6527020388448102,0.022518309117490143,1.212097781720662,0.0,0.0,
0.95,0.90,-1.00,15.16405888260161,47.3282631990259,1.6527020388448102,0.022518309117490143,1.212097781720662,0.0,0.0,
0.97,0.70,-1.00,11.357127609036844,51.26747792989108,0.9385034978476059,0.013334108307149475,0.5664624994929623,0.0,0.0,
0.97,0.90,-1.00,11.357127609036844,44.13713986413097,0.9385034978476059,0.013334108307149475,0.5664624994929623,0.0,0.0,
0.99,0.70,-1.00,6.059753032225476,46.362914913352455,0.2865670406521728,0.00234755954417101,0.1103383170481777,0.0,0.0,
0.99,0.90,-1.00,6.059753032225476,39.15101160969635,0.2865670406521728,0.00234755954417101,0.1103383170481777,0.0,0.0,
0.99,0.70,-1.00,4.28437148595585,44.49427862227847,0.1353198948290973,0.0006674453529117303,0.03844481659205823,0.0,0.0,
0.99,0.90,-1.00,4.28437148595585,37.259481460691156,0.1353198948290973,0.0006674453529117303,0.03844481659205823,0.0,0.0,
1.00,0.70,-1.00,2.1273121283005705,41.57646467165333,0.03996735998934204,0.00033256842595363997,0.00461472095986196,0.0,0.0,
1.00,0.90,-1.00,2.1273121283005705,34.33146950772258,0.03996735998934204,0.00033256842595363997,0.00461472095986196,0.0,0.0,
