tau_none,tau_split,tau_rest,node_reduction_pct,cost_reduction_pct,none_forced_wrong_pct,true_split_lost_pct,true_rect_lost_pct,rect_off_coverage_pct,rect_off_wrong_pct,label
0.60,0.70,-1.00,24.146481896847206,42.41399465580438,6.673255575386014,2.741165542297443,4.641955839200974,0.0,0.0,
0.60,0.70,0.10,24.146481896847206,43.08286007326619,6.673255575386014,2.741165542297443,4.641955839200974,0.15947695472395443,2.223926380368098,
0.60,0.70,0.20,24.146481896847206,43.96869858089799,6.673255575386014,2.741165542297443,4.641955839200974,0.45971922761299444,3.8840117052407557,
0.60,0.70,0.30,24.146481896847206,46.28204874048306,6.673255575386014,2.741165542297443,4.641955839200974,1.5473789644515594,5.820983995257854,
0.60,0.90,-1.00,24.146481896847206,32.611704852659,6.673255575386014,2.741165542297443,4.641955839200974,0.0,0.0,
0.60,0.90,0.10,24.146481896847206,33.74807157173816,6.673255575386014,2.741165542297443,4.641955839200974,0.298652395272927,1.5356265356265357,
0.60,0.90,0.20,24.146481896847206,40.32909894691592,6.673255575386014,2.741165542297443,4.641955839200974,2.509621817034438,1.532613727735679,
0.60,0.90,0.30,24.146481896847206,45.19290542902247,6.673255575386014,2.741165542297443,4.641955839200974,4.7371015063478925,2.5404037796251355,
0.70,0.70,-1.00,16.57589658863359,35.20833911540103,3.7026476258740617,1.6701644237810112,1.9117775845249272,0.0,0.0,
0.70,0.70,0.10,16.57589658863359,37.80348551735507,3.7026476258740617,1.6701644237810112,1.9117775845249272,0.6714648788649645,1.1521926053310405,
0.70,0.70,0.20,16.57589658863359,39.24613870910861,3.7026476258740617,1.6701644237810112,1.9117775845249272,1.2895820751786629,2.4892550143266474,
0.70,0.70,0.30,16.57589658863359,42.5490310645717,3.7026476258740617,1.6701644237810112,1.9117775845249272,4.3264739606728275,5.799615672040141,
0.70,0.90,-1.00,16.57589658863359,25.34193148536711,3.7026476258740617,1.6701644237810112,1.9117775845249272,0.0,0.0,
0.70,0.90,0.10,16.57589658863359,28.457883418907937,3.7026476258740617,1.6701644237810112,1.9117775845249272,0.8491750161948322,1.0470492249116128,
0.70,0.90,0.20,16.57589658863359,35.59842992081784,3.7026476258740617,1.6701644237810112,1.9117775845249272,3.2749934470108553,1.58310415344475,
0.70,0.90,0.30,16.57589658863359,41.452763550123485,3.7026476258740617,1.6701644237810112,1.9117775845249272,7.389058182460621,3.788843656480259,
0.80,0.70,-1.00,9.288370355448384,26.514985554395086,1.3908035520597888,0.33389321524914745,0.6050014260314455,0.0,0.0,
0.80,0.70,0.10,9.288370355448384,32.39466081260571,1.3908035520597888,0.33389321524914745,0.6050014260314455,1.447291420565668,0.8079365675848333,
0.80,0.70,0.20,9.288370355448384,35.03508158714889,1.3908035520597888,0.33389321524914745,0.6050014260314455,3.9739464701774536,1.9844528384518532,
0.80,0.70,0.30,9.288370355448384,41.21910680357212,1.3908035520597888,0.33389321524914745,0.6050014260314455,14.417765827149536,4.679814105078915,
0.80,0.90,-1.00,9.288370355448384,16.4854286677177,1.3908035520597888,0.33389321524914745,0.6050014260314455,0.0,0.0,
0.80,0.90,0.10,9.288370355448384,23.021498858019893,1.3908035520597888,0.33389321524914745,0.6050014260314455,1.7253719524266373,0.7722859664607238,
0.80,0.90,0.20,9.288370355448384,31.368594034158196,1.3908035520597888,0.33389321524914745,0.6050014260314455,5.965053114306164,1.6502853808421014,
0.80,0.90,0.30,9.288370355448384,40.104711593941296,1.3908035520597888,0.33389321524914745,0.6050014260314455,17.424385808048836,4.034921249274294,
0.85,0.70,-1.00,6.26317296764223,23.446359279775216,0.9271754885789973,0.16768277253511385,0.2739322592552996,0.0,0.0,
0.85,0.70,0.10,6.26317296764223,29.85024566397092,0.9271754885789973,0.16768277253511385,0.2739322592552996,1.6734656632779037,0.7056483946499021,
0.85,0.70,0.20,6.26317296764223,34.45470945501099,0.9271754885789973,0.16768277253511385,0.2739322592552996,9.315895696235145,1.8639409531162672,
0.85,0.70,0.30,6.26317296764223,40.76961633850607,0.9271754885789973,0.16768277253511385,0.2739322592552996,19.915728226213353,3.899642620352852,
0.85,0.90,-1.00,6.26317296764223,13.414041607933031,0.9271754885789973,0.16768277253511385,0.2739322592552996,0.0,0.0,
0.85,0.90,0.10,6.26317296764223,20.47520771100026,0.9271754885789973,0.16768277253511385,0.2739322592552996,1.949308112634325,0.6884018063663399,
0.85,0.90,0.20,6.26317296764223,30.787814983571973,0.9271754885789973,0.16768277253511385,0.2739322592552996,11.285976532726433,1.7116902882145915,
0.85,0.90,0.30,6.26317296764223,39.654914374968044,0.9271754885789973,0.16768277253511385,0.2739322592552996,22.888374789320565,3.516292813339118,
0.90,0.70,-1.00,3.6554891248789816,20.676834758765178,0.6052466648759961,0.1040586219281727,0.07357952318056536,0.0,0.0,
0.90,0.70,0.10,3.6554891248789816,27.813875501735662,0.6052466648759961,0.1040586219281727,0.07357952318056536,2.7339737331375065,0.6773279509373908,
0.90,0.70,0.20,3.6554891248789816,33.983593882868,0.6052466648759961,0.1040586219281727,0.07357952318056536,14.539045852399589,1.593001740806026,
