tau_none,tau_split,tau_rest,node_reduction_pct,cost_reduction_pct,none_forced_wrong_pct,true_split_lost_pct,true_rect_lost_pct,rect_off_coverage_pct,rect_off_wrong_pct,label
0.50,0.70,-1.00,47.85750419430296,77.75738687406292,12.907015984965525,1.274478762933121,17.15981670415509,0.0,0.0,
0.50,0.90,-1.00,47.85750419430296,70.3971148438633,12.907015984965525,1.274478762933121,17.15981670415509,0.0,0.0,
0.70,0.70,-1.00,41.33361545908826,73.45723130600997,7.089838114285146,0.6441942672154113,8.674942629961132,0.0,0.0,
0.70,0.90,-1.00,41.33361545908826,66.08976620970073,7.089838114285146,0.6441942672154113,8.674942629961132,0.0,0.0,
0.80,0.70,-1.00,37.03627771396958,70.5256489045025,4.5301181869650415,0.3528275053466937,5.188440549206196,0.0,0.0,
0.80,0.90,-1.00,37.03627771396958,63.15065268675731,4.5301181869650415,0.3528275053466937,5.188440549206196,0.0,0.0,
0.90,0.70,-1.00,31.40771856978779,66.22608388988995,2.145869368886712,0.13234268123395165,2.2514192015110472,0.0,0.0,
0.90,0.90,-1.00,31.40771856978779,58.83007189935968,2.145869368886712,0.13234268123395165,2.2514192015110472,0.0,0.0,
0.95,0.70,-1.00,26.84874426477928,62.437389336441214,0.9965632170780077,0.052138574331394204,0.9574428682543797,0.0,0.0,
0.95,0.90,-1.00,26.84874426477928,55.01044528355434,0.9965632170780077,0.052138574331394204,0.9574428682543797,0.0,0.0,
0.97,0.70,-1.00,23.840233888765283,59.92061751439604,0.5510123955353637,0.027688834300075967,0.48708048708048707,0.0,0.0,
0.97,0.90,-1.00,23.840233888765283,52.465427060911516,0.5510123955353637,0.027688834300075967,0.48708048708048707,0.0,0.0,
0.99,0.70,-1.00,17.804891248789815,54.463665834396714,0.1424382968564324,0.005568258144447577,0.10461653469409313,0.0,0.0,
0.99,0.90,-1.00,17.804891248789815,46.93117339629788,0.1424382968564324,0.005568258144447577,0.10461653469409313,0.0,0.0,
0.99,0.70,-1.00,14.413763477392857,51.08337132977819,0.06403035513132152,0.0023944312370657956,0.042268589584129664,0.0,0.0,
0.99,0.90,-1.00,14.413763477392857,43.49917520760666,0.06403035513132152,0.0023944312370657956,0.042268589584129664,0.0,0.0,
1.00,0.70,-1.00,9.408731065503286,46.14279081365952,0.015272521381529933,0.0,0.008228866864962287,0.0,0.0,
1.00,0.90,-1.00,9.408731065503286,38.49380075394685,0.015272521381529933,0.0,0.008228866864962287,0.0,0.0,
