tau_none,tau_split,tau_rest,node_reduction_pct,cost_reduction_pct,none_forced_wrong_pct,true_split_lost_pct,true_rect_lost_pct,rect_off_coverage_pct,rect_off_wrong_pct,label
0.50,0.70,-1.00,49.89799876125246,68.33666971681606,23.92160455525341,6.573629412663825,32.347925555067256,0.0,0.0,
0.50,0.90,-1.00,49.89799876125246,54.96733279564451,23.92160455525341,6.573629412663825,32.347925555067256,0.0,0.0,
0.70,0.70,-1.00,33.95323953528927,54.34773789861053,12.225297690921588,3.6239058565580087,15.27900616662523,0.0,0.0,
0.70,0.90,-1.00,33.95323953528927,40.95759179401997,12.225297690921588,3.6239058565580087,15.27900616662523,0.0,0.0,
0.80,0.70,-1.00,23.010506052424276,46.19152503644007,8.43012619660593,2.7133031370575407,8.574574159539974,0.0,0.0,
0.80,0.90,-1.00,23.010506052424276,32.80107843822613,8.43012619660593,2.7133031370575407,8.574574159539974,0.0,0.0,
0.90,0.70,-1.00,10.523096477988178,37.37176591129386,4.0268968000904275,0.5466360224210056,2.724231828819526,0.0,0.0,
0.90,0.90,-1.00,10.523096477988178,23.981319313079926,4.0268968000904275,0.5466360224210056,2.724231828819526,0.0,0.0,
0.95,0.70,-1.00,3.377334678316506,31.811108456287048,1.45177832529737,0.031352514471660625,0.47077909168263765,0.0,0.0,
0.95,0.90,-1.00,3.377334678316506,18.420661858073107,1.45177832529737,0.031352514471660625,0.47077909168263765,0.0,0.0,
0.97,0.70,-1.00,0.9200594418420056,29.548833865631355,0.6830116949643996,0.000989981388349899,0.08366487943115831,0.0,0.0,
0.97,0.90,-1.00,0.9200594418420056,16.158387267417414,0.6830116949643996,0.000989981388349899,0.08366487943115831,0.0,0.0,
0.99,0.70,-1.00,0.012270967004816684,28.400589301383626,0.0,0.0,0.0,0.0,0.0,
0.99,0.90,-1.00,0.012270967004816684,15.010142703169686,0.0,0.0,0.0,0.0,0.0,
0.99,0.70,-1.00,0.00035704191897628943,28.374592429438778,0.0,0.0,0.0,0.0,0.0,
0.99,0.90,-1.00,0.00035704191897628943,14.984145831224835,0.0,0.0,0.0,0.0,0.0,
1.00,0.70,-1.00,0.0,28.373133783308624,0.0,0.0,0.0,0.0,0.0,
1.00,0.90,-1.00,0.0,14.982687185094681,0.0,0.0,0.0,0.0,0.0,
